zipcode,streetAddress,homeStatus,homeType,latitude,longitude,yearBuilt,lotAreaValue,lotAreaUnits,livingAreaValue,livingAreaUnitsShort,garageParkingCapacity,bedrooms,bathrooms,bathroomsFull,stories,flooring,foundationDetails,heating,cooling,fireplaceFeatures,sewer,roofType,taxAssessedValue,zestimate,rentZestimate,price-historypricePerSquareFoot,price,currency,
91331,13506 Cornelius St,RECENTLY_SOLD,SINGLE_FAMILY,34.27728,-118.42658,1956,5976,Square Feet,960,sqft,None,3,2,None,None,"[]","[]","['Other']","['Central']",None,None,None,206855,610800,3455,,600000,USD,
91304,21900 Roscoe Blvd UNIT 6,RECENTLY_SOLD,TOWNHOUSE,34.21909,-118.60462,1979,None,sqft,1558,sqft,2,4,3,2,2,None,"[]","['Electric']","['Central Forced Air']",None,"['Unknown']",None,406362,577600,3499,,600000,USD,
90061,209 W 109th St,RECENTLY_SOLD,SINGLE_FAMILY,33.937634,-118.27662,1925,5201.064,Square Feet,1058,sqft,None,2,1,1,1,"['Mixed']","[]","['Central']","['Ceiling Fan(s)', 'Air Conditioning']","['None']",None,None,180371,605300,3036,,600000,USD,
90744,1518 E Cruces St,RECENTLY_SOLD,SINGLE_FAMILY,33.793297,-118.24485,1947,5314,Square Feet,708,sqft,2,2,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,153255,610000,2500,,600000,USD,
91504,9637 Via Torino #138,RECENTLY_SOLD,CONDO,34.21074,-118.34243,1975,5.2498,Acres,1602,sqft,2,3,3,3,3,None,"[]","['Central']","['Central Air']","['Living Room']","['Private Sewer']",None,246986,611600,4193,,600000,USD,
91316,5236 Yarmouth Ave UNIT 209,RECENTLY_SOLD,CONDO,34.166245,-118.51996,1974,5.1006,Acres,1617,sqft,None,2,2,2,3,"['Carpet', 'Tile', 'Vinyl Plank']","[]","['Forced Air']","['Air Conditioning']","['Living Room']",None,None,264903,627300,3949,,605000,USD,
91367,5530 Owensmouth Ave APT 313,RECENTLY_SOLD,CONDO,34.17052,-118.60013,1987,1.6161,Acres,1020,sqft,2,3,2,2,3,"['Carpet', 'Stone', 'Wood']","[]","['Central', 'Fireplace(s)']","['Central Air']","['Living Room']","['Public Sewer']",None,551000,619400,3374,,607000,USD,
90031,360 Avenue 26 UNIT 136,RECENTLY_SOLD,CONDO,34.080334,-118.2203,2006,1.5936,Acres,1250,sqft,None,2,2,1,4,"['Engineered Hardwood']","[]","['Central']","['Central Air']","['None']",None,None,510000,605900,3496,,605000,USD,
91311,10341 Canoga Ave UNIT 4,RECENTLY_SOLD,TOWNHOUSE,34.25897,-118.59798,1980,3.3041,Acres,1361,sqft,2,3,3,2,2,None,"[]","['Central']","['Central Air']","['Living Room', 'Gas']","['Public Sewer']",None,362125,608700,3399,,600000,USD,
90006,2321 W 10th St UNIT 203,RECENTLY_SOLD,CONDO,34.053383,-118.28241,2009,0.3117,Acres,1080,sqft,None,3,2,2,None,"['Other', 'Carpet', 'Ceramic Tile']","[]","['Central']","['Central Air']","['None']","['In Street']",None,399458,628400,3300,,605000,USD,
90003,420 W 107th St,RECENTLY_SOLD,SINGLE_FAMILY,33.938957,-118.281235,1924,5314.32,Square Feet,1140,sqft,1,3,1,1,1,"['Mixed', 'Laminate', 'Ceramic Tile']","['None']","['Other']","['None']","['None']","['In Street']",None,184634,None,3195,,600000,USD,
90048,100 S Doheny Dr APT 402,RECENTLY_SOLD,CONDO,34.07466,-118.389206,1971,2.0687,Acres,719,sqft,1,1,2,1,10,"['Tile', 'Wood']","[]","['Central', 'Forced Air']","['Central Air']","['None']","['Public Sewer']",None,587825,603500,3499,,600000,USD,
91606,6231 Morse Ave,RECENTLY_SOLD,CONDO,34.185127,-118.41556,1964,6.3973,Acres,1312,sqft,0,3,3,2,2,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,247882,600300,3499,,600000,USD,
91331,14448 Pinney St,RECENTLY_SOLD,SINGLE_FAMILY,34.249554,-118.44765,1951,6820,Square Feet,1144,sqft,None,2,2,2,None,"[]","[]","['Wall']","[]",None,None,Tile,327121,735800,2934,,605000,USD,
91342,13150 Borden Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.309578,-118.445015,1946,0.7950872359963269,Acres,596,sqft,None,4,3,3,None,"['Tile', 'Carpet']","[]","['Wall', 'Electric', 'Gas']","['None']",None,"['Cesspool', 'Septic Type Unknown']",None,681743,614300,2500,,600000,USD,
90048,100 S Doheny Dr APT 710,RECENTLY_SOLD,CONDO,34.07453,-118.389206,1971,2.0687,Acres,718,sqft,None,1,2,2,1,"['Vinyl', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,534264,600200,3392,,600000,USD,
90008,4771 Don Ricardo Dr #18,FOR_SALE,TOWNHOUSE,34.00797,-118.345634,1965,0.3440771349862259,Acres,1833,sqft,None,3,3,1,None,"['Carpet']","[]","['Forced air', 'Wall', 'Electric']","['None']",None,"['In Street']",Tile,None,None,4800,,799000,USD,
91342,14181 Oro Grande St,RECENTLY_SOLD,TOWNHOUSE,34.31199,-118.44097,1980,1.867,Acres,1506,sqft,1,4,2,2,2,None,"[]","['Central', 'Electric', 'Natural Gas']","['Central Air']","['Living Room']","['Sewer Paid']",Shingle,229949,633300,3499,,615000,USD,
90023,3533 E 8th St,RECENTLY_SOLD,MULTI_FAMILY,34.020256,-118.201195,1922,5070.384,Square Feet,1116,sqft,None,3,2,None,None,"['Hardwood', 'Laminate', 'Tile', 'Ceramic Tile']","[]","['Wall']","['None']","['None']",None,Composition,76139,641300,2999,,614000,USD,
91601,4821 Riverton Ave APT 2,FOR_SALE,TOWNHOUSE,34.158215,-118.3662,1981,6904,Square Feet,1268,sqft,2,2,3,1,3,"['Vinyl']","[]","['Central']","['Central Air']","['Family Room']","['Public Sewer']",None,None,837300,3333,,799900,USD,
91342,14043 Aztec St,RECENTLY_SOLD,SINGLE_FAMILY,34.301384,-118.439255,1954,7389,Square Feet,702,sqft,0,2,1,1,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,53157,637200,2600,,615000,USD,
91331,9971 Ilex Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.25164,-118.40889,1950,6274,Square Feet,908,sqft,1,2,1,1,1,None,"[]","['Floor Furnace']","['None']","['None']","['Public Sewer']",None,51536,None,2800,,610000,USD,
91401,13412 Burbank Blvd APT 2,RECENTLY_SOLD,CONDO,34.17174,-118.425186,1979,0.41331496786042243,Acres,1329,sqft,2,2,3,3,2,"['Vinyl']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,503932,619300,3329,,612500,USD,
90016,5187 Village Grn,RECENTLY_SOLD,CONDO,34.01988,-118.35783,1942,67.7,Acres,916,sqft,1,1,1,1,1,"['Wood']","[]","['Natural Gas']","['None']","['None']","['Public Sewer']",None,168000,613300,2997,,608500,USD,
91605,7435 Shadyglade Ave UNIT 5,RECENTLY_SOLD,TOWNHOUSE,34.205517,-118.40296,1979,4.7056,Acres,1169,sqft,2,3,2,2,2,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,195503,622700,3214,,610000,USD,
90046,1615 N Laurel Ave APT 214,RECENTLY_SOLD,CONDO,34.10026,-118.36463,1953,0.7017,Acres,688,sqft,1,1,1,1,2,"['Hardwood', 'Pavers', 'Tile']","[]","['Central', 'Zoned']","['Central Air', 'Zoned']","['None']",None,None,585419,615300,2900,,615000,USD,
91306,19863 Roscoe Blvd,RECENTLY_SOLD,SINGLE_FAMILY,34.220577,-118.56612,1949,6000,Square Feet,858,sqft,2,2,1,1,1,None,"[]",None,"['None']","['None', 'See Remarks']","['Public Sewer']",None,500000,621800,2895,,610000,USD,
90047,10206 S Harvard Blvd,RECENTLY_SOLD,SINGLE_FAMILY,33.94378,-118.30659,1938,6499.152,Square Feet,1134,sqft,None,2,1,1,1,"['Wood Laminate', 'Vinyl Tile', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,41870,596700,3049,,613000,USD,
90062,5600 Denker Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.991333,-118.304276,1919,4042.368,Square Feet,776,sqft,None,2,1,1,1,"['Hardwood', 'Carpet']","[]","['Central']","['Central Air']","['None']",None,None,474078,621200,2635,,610000,USD,
91344,15764 Midwood Dr UNIT 4,RECENTLY_SOLD,CONDO,34.279774,-118.47279,1979,6.5217,Acres,1318,sqft,2,2,3,2,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,530539,621200,3264,,610000,USD,
90025,12030 Rochester Ave APT 206,RECENTLY_SOLD,CONDO,34.0421,-118.464424,1972,0.4686,Acres,702,sqft,1,1,1,1,2,"['Engineered Hardwood']","[]","['Radiant']","['Air Conditioning', 'Wall Unit(s)']","['Living Room']","['In Street']",Common Roof,535500,612700,2879,,610000,USD,
90062,1619 W 48th St,RECENTLY_SOLD,SINGLE_FAMILY,34.000362,-118.30751,1910,5615,Square Feet,1316,sqft,0,2,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,657900,615300,3087,,615000,USD,
91331,13791 Sunburst St,RECENTLY_SOLD,SINGLE_FAMILY,34.23785,-118.43387,1953,6022,Square Feet,1230,sqft,2,3,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,348004,619300,3499,,610000,USD,
91402,14320 Osborne St,RECENTLY_SOLD,SINGLE_FAMILY,34.232944,-118.44466,1949,5410.152,Square Feet,1014,sqft,2,3,1,1,1,"['Hardwood']","[]","['None']","['None']","['None']","['In Street']",None,702780,673300,3770,,610000,USD,
90002,754 E 94th St,RECENTLY_SOLD,SINGLE_FAMILY,33.950985,-118.261154,1926,5026,Square Feet,893,sqft,2,3,1,1,1,None,"[]",None,"['Wall/Window Unit(s)']","['Living Room']","['Public Sewer']",None,565000,620000,3249,,610000,USD,
91406,17607 Cohasset St,RECENTLY_SOLD,SINGLE_FAMILY,34.207043,-118.51661,1950,5999,Square Feet,806,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,673200,620100,2866,,615000,USD,
91342,13848 Balboa Blvd UNIT 155,RECENTLY_SOLD,CONDO,34.322453,-118.49415,2009,2.2122,Acres,1240,sqft,2,2,2,2,2,"['Laminate']","['Slab']","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,437456,615700,3168,,610000,USD,
90063,519 S Bernal Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.032513,-118.199554,1923,5280,Square Feet,840,sqft,0,3,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,350012,617700,2998,,615000,USD,
91316,5219 Newcastle Ave APT 302,RECENTLY_SOLD,CONDO,34.165222,-118.52468,1991,0.3117079889807163,Acres,1596,sqft,2,2,3,2,4,"['Wood']","[]","['Central']","['Central Air']","['Living Room']","['Conventional Septic']",None,191818,612800,4112,,615000,USD,
91401,6332 Fulton Ave APT 112,RECENTLY_SOLD,CONDO,34.185696,-118.422165,1978,0.43443526170798896,Acres,1346,sqft,2,2,3,3,3,"['Laminate']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,347578,631900,3234,,615000,USD,
91342,11886 Vanport Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.286438,-118.399254,1964,7405.2,Square Feet,1207,sqft,None,3,2,None,None,None,"[]",None,None,None,None,None,497043,796000,3200,,612000,USD,
90059,11510 Wadsworth Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.929638,-118.2583,1941,6000,Square Feet,1557,sqft,2,2,2,2,1,"['Carpet', 'Laminate']","[]","['Floor Furnace']","['None']","['Living Room', 'Patio']","['Public Sewer']",Shake,161119,612200,3599,,612000,USD,
91403,15325 Magnolia Blvd APT 206,RECENTLY_SOLD,CONDO,34.165226,-118.467255,1981,1.1319,Acres,1355,sqft,2,2,2,2,3,"['Carpet', 'Tile']","[]","['Central', 'Fireplace(s)']","['Central Air']","['Living Room']","['Public Sewer']",None,455125,626700,2927,,615000,USD,
90011,1592 E 48th Pl,RECENTLY_SOLD,MULTI_FAMILY,33.999092,-118.245674,1965,7503,Square Feet,2558,sqft,0,5,4,None,1,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",Composition,557755,None,3503,,614565,USD,
91605,8129 Agnes Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.218014,-118.39566,1955,5666,Square Feet,1226,sqft,2,2,2,2,1,None,"[]","['Central']","['Evaporative Cooling']","['See Remarks']","['Public Sewer']",None,162438,None,3249,,613000,USD,
91605,12255 Covello St,RECENTLY_SOLD,CONDO,34.208233,-118.40128,1979,1.170684113865932,Acres,1439,sqft,None,3,3,None,None,"[]","[]","['Other']","['Central']",None,None,None,196741,622700,3300,,610000,USD,
90033,1012 Lord St,RECENTLY_SOLD,SINGLE_FAMILY,34.05795,-118.21293,1949,4610,Square Feet,940,sqft,None,3,1,None,None,"[]","[]","['Wall']","[]",None,None,None,160574,623600,3195,,615000,USD,
90065,3015 Division St APT 211,RECENTLY_SOLD,CONDO,34.10395,-118.234695,1981,0.5427456382001836,Acres,1009,sqft,2,2,2,2,2,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,228427,619300,3195,,610000,USD,
90047,1453 W 89th St,RECENTLY_SOLD,SINGLE_FAMILY,33.956898,-118.30217,1930,4520,Square Feet,1168,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,43299,None,3128,,610000,USD,
90044,508 W Colden Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.9489,-118.28305,1950,5402,Square Feet,1152,sqft,2,3,2,2,1,None,"[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",None,286966,619300,3475,,610000,USD,
91040,10508 Sunland Blvd UNIT 1,RECENTLY_SOLD,TOWNHOUSE,34.259045,-118.3238,1979,8.6001,Acres,1204,sqft,2,3,3,2,2,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,551663,615300,3384,,615000,USD,
90011,1462 E 57th St,FOR_SALE,MULTI_FAMILY,33.990864,-118.248436,1940,5423,Square Feet,1564,sqft,2,5,2,None,1,None,"[]",None,None,None,"['Public Sewer']",None,None,668600,3473,,640000,USD,
91311,21901 Dupont St APT 13,RECENTLY_SOLD,CONDO,34.254097,-118.60491,1980,2.2159,Acres,1371,sqft,2,3,3,3,2,"['Laminate', 'Tile']","[]","['Central']","['Central Air']","['Living Room']","['Sewer Paid']",None,458363,614800,3399,,610000,USD,
91326,10450 Zelzah Ave UNIT C,RECENTLY_SOLD,TOWNHOUSE,34.26033,-118.52298,1979,1.9709,Acres,1358,sqft,2,2,3,3,1,"['Carpet', 'Laminate', 'Stone']","['Slab']","['Central']","['Central Air']","['Family Room']","['Public Sewer']",Shingle,219517,627600,3200,,615000,USD,
90005,620 S Gramercy Pl APT 208,RECENTLY_SOLD,CONDO,34.06293,-118.31244,1990,1.1835,Acres,942,sqft,None,2,2,2,4,"['Carpet']","[]","['Central']","['Central Air']","['Gas']",None,None,616683,615400,2762,,611000,USD,
90043,5951 Madden Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.98579,-118.32575,1924,4802,Square Feet,1248,sqft,1,3,2,2,1,None,"[]","['Natural Gas']","['Central Air']","['None']","['Public Sewer']",None,44232,616100,3901,,613000,USD,
91606,6310 Morse Ave,RECENTLY_SOLD,TOWNHOUSE,34.185127,-118.41556,1964,6.3973,Acres,1197,sqft,0,3,2,2,2,"['Carpet', 'Laminate']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,162024,612500,3214,,610000,USD,
90026,658 Laveta Ter,RECENTLY_SOLD,CONDO,34.070736,-118.257484,1924,4607,Square Feet,808,sqft,1,1,1,1,2,"['Wood']","[]","['Wall']","['Air Conditioning']","['None']","['In Street']",None,None,623900,2850,,615000,USD,
91402,7810 Hazeltine Ave,FOR_SALE,SINGLE_FAMILY,34.21252,-118.43876,1949,5942,Square Feet,1386,sqft,1,3,2,2,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,None,747400,3798,,699900,USD,
90047,2055 W 80th St,RECENTLY_SOLD,SINGLE_FAMILY,33.966652,-118.31525,1949,5592,Square Feet,1156,sqft,2,3,1,1,1,None,"[]",None,"['None']","['See Remarks']","['Unknown']",None,48712,None,3799,,622000,USD,
91607,4744 Ben Ave UNIT 4,RECENTLY_SOLD,TOWNHOUSE,34.15706,-118.393875,1986,10340,Square Feet,871,sqft,2,2,2,1,2,"['Laminate', 'Wood']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,460421,629700,2907,,619900,USD,
90066,4227 S Centinela Ave,RECENTLY_SOLD,CONDO,33.995483,-118.42706,1952,2500.344,Square Feet,477,sqft,None,1,1,1,1,"['Hardwood', 'Tile']","[]","['Wall']","['Air Conditioning']","['None']",None,None,653631,624500,2421,,620000,USD,
90015,1050 S Grand Ave #1906,RECENTLY_SOLD,CONDO,34.041573,-118.26142,2017,0.5028007346189164,Acres,683,sqft,1,1,1,1,22,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,627300,619300,2885,,615000,USD,
90048,141 S Clark Dr APT 312,RECENTLY_SOLD,CONDO,34.07404,-118.38532,1973,0.925,Acres,640,sqft,2,1,1,1,4,"['Hardwood', 'Tile', 'Mixed']","[]","['Central']","['Central Air']","['Gas']",None,None,377628,622900,3150,,620000,USD,
90047,1626 W 65th Pl,RECENTLY_SOLD,SINGLE_FAMILY,33.97961,-118.30557,1924,3969,Square Feet,936,sqft,2,2,1,1,1,"['Laminate']","['Raised']","['Central']","['Central Air']","['Decorative']","['Public Sewer']",Shingle,504562,635000,2800,,620000,USD,
90044,11319 Southwest Blvd,RECENTLY_SOLD,SINGLE_FAMILY,33.932014,-118.29054,1939,6896,Square Feet,1070,sqft,2,2,1,1,1,"['Carpet', 'Tile']","['Raised']","['Wall Furnace']","['None']","['Living Room', 'Gas']","['Public Sewer']",Asphalt,Shingle,158044,615300,2989,,615000,USD,
90015,1050 S Grand Ave UNIT 605,RECENTLY_SOLD,CONDO,34.04159,-118.261406,2017,0.503,Acres,686,sqft,None,1,1,1,22,"['Hardwood', 'Tile']","[]","['Central']","['Central Air']","['None']",None,None,667075,622400,2883,,615000,USD,
91342,16730 Nicklaus Dr UNIT 51,RECENTLY_SOLD,CONDO,34.323627,-118.494194,2008,0.3078,Acres,1228,sqft,None,2,2,2,2,"['Tile', 'Laminate']","[]","['Central']","['Central Air']","['Electric', 'Family Room', 'Gas']",None,None,551412,635000,3152,,620000,USD,
90047,7426 S Denker Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.971966,-118.304276,1940,5301.252,Square Feet,1387,sqft,1,2,1,1,1,"['Carpet', 'Laminate', 'Tile']","[]","['Central']","['Air Conditioning']","['Living Room']","['In Street Paid']",None,278010,627500,2835,,620000,USD,
90015,1155 S Grand Ave APT 1003,RECENTLY_SOLD,CONDO,34.040806,-118.26319,2008,1.2111,Acres,1120,sqft,1,1,2,1,23,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,730512,626500,3433,,620000,USD,
90002,10322 Croesus Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.942425,-118.233505,1955,3266,Square Feet,1027,sqft,0,3,1,1,1,"['Vinyl']","['Raised']","['Wall Furnace']","['None']","['None']","['Public Sewer']",Shingle,93038,628000,3300,,615000,USD,
90059,10720 Kalmia St,RECENTLY_SOLD,SINGLE_FAMILY,33.93829,-118.2316,1945,6279,Square Feet,1003,sqft,2,3,1,1,1,None,"[]",None,"['None']","['None']","['Public Sewer']",None,25614,633100,3398,,619900,USD,
91306,8600 Oso Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.22651,-118.575005,1951,0.39598255280073463,Acres,1578,sqft,None,3,2,None,None,"[]","[]","['Wall']","[]",None,None,None,88541,826400,3979,,620000,USD,
91342,15122 Roxford St UNIT 2,RECENTLY_SOLD,CONDO,34.31868,-118.462425,2000,1.4942,Acres,1257,sqft,2,3,3,3,2,"['Laminate']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",Composition,455684,606900,3293,,615000,USD,
90044,651 W Gage Ave,RECENTLY_SOLD,MULTI_FAMILY,33.982586,-118.28497,1910,4996.332,Square Feet,1622,sqft,None,3,2,None,None,"['Laminate', 'Mixed']","[]","['Wall']","['None']",None,None,None,457359,636000,3466,,620000,USD,
91306,20120 Runnymede St UNIT 15,RECENTLY_SOLD,TOWNHOUSE,34.205265,-118.57197,1974,2.9655,Acres,1593,sqft,2,3,3,3,2,None,"[]","['Central']","['Central Air']","['See Remarks']","['Unknown']",None,422777,631400,3595,,620000,USD,
91402,8401 Murietta Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.223576,-118.43943,1949,5910,Square Feet,780,sqft,2,2,1,1,1,"['Carpet']","[]","['Natural Gas']",None,None,"['Public Sewer']",None,174478,635000,2866,,617000,USD,
90008,4658 Don Lorenzo Dr APT C,RECENTLY_SOLD,TOWNHOUSE,34.001144,-118.35714,1981,3.2354,Acres,1705,sqft,None,2,2,2,None,"['Carpet']","[]","['Central']","['Central Air']","['Family Room']",None,None,261214,None,4734,,620000,USD,
91306,8221 Mason Ave UNIT E,RECENTLY_SOLD,TOWNHOUSE,34.218784,-118.58044,1979,3.6274,Acres,1389,sqft,2,3,3,3,2,"['Wood']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,327119,622400,3499,,618000,USD,
90732,2275 W 25th St SPC 171,RECENTLY_SOLD,MANUFACTURED,33.724026,-118.328735,1971,None,sqft,1464,sqft,0,2,2,1,1,"['Laminate', 'Tile']","['Pillar/Post/Pier']","['Central', 'Forced Air']","['Ductless']",None,"['Public Sewer']",Composition,Tile,None,629800,2430,,620000,USD,
90003,120 W 83rd St,RECENTLY_SOLD,SINGLE_FAMILY,33.9639,-118.2747,1923,5015,Square Feet,1550,sqft,0,3,2,2,2,"['Carpet', 'Laminate', 'Tile', 'Wood']","[]","['Wall Furnace']","['None']","['None']","['Public Sewer']",Shingle,420547,628900,3499,,619000,USD,
91306,19944 Sherman Way APT D,RECENTLY_SOLD,TOWNHOUSE,34.2007,-118.5686,1989,1.6731,Acres,1766,sqft,2,3,4,4,3,"['Laminate']","[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,550234,627900,4344,,620000,USD,
91335,19234 Hamlin St UNIT 5,FOR_RENT,TOWNHOUSE,34.188877,-118.55202,1975,None,sqft,1269,sqft,None,3,2,2,2,"['Wood']",None,"['Central']","['Central Air']",None,None,None,None,637000,3495,,4500,USD,
91311,10125 De Soto Ave UNIT 14,RECENTLY_SOLD,CONDO,34.254066,-118.58943,1974,2.43,Acres,1316,sqft,2,3,3,2,1,None,"[]","['Central']","['Central Air']","['Living Room']","['Public Sewer']",None,477542,627900,3397,,619999,USD,
90026,656 Laveta Ter,RECENTLY_SOLD,CONDO,34.07071,-118.25745,1924,4607,Square Feet,820,sqft,1,1,1,1,2,"['Wood']","[]","['Wall']","['Air Conditioning']","['None']","['In Street']",None,689589,566000,2892,,615666,USD,
91311,10234 Oklahoma Ave UNIT B,RECENTLY_SOLD,TOWNHOUSE,34.25683,-118.586205,1966,8.0124,Acres,1363,sqft,2,3,3,2,2,"['Carpet', 'Laminate']","[]","['Forced Air']",None,"['Living Room']",None,None,169939,624400,3313,,620000,USD,
90064,2301 S Beverly Glen Blvd UNIT 306,RECENTLY_SOLD,CONDO,34.04813,-118.41913,1963,0.3109,Acres,872,sqft,2,1,1,1,3,"['Carpet', 'Tile']","[]","['Central']","['None']","['None']",None,None,305472,624000,3270,,619500,USD,
90012,880 W 1st St APT 621,RECENTLY_SOLD,CONDO,34.05682,-118.25202,1982,2.8451,Acres,1348,sqft,None,2,2,2,6,"['Hardwood']","[]","['Central']","['Air Conditioning', 'Central Air']","['None']",None,None,602576,629200,3800,,620000,USD,
90047,1851 W 84th Pl,RECENTLY_SOLD,SINGLE_FAMILY,33.962017,-118.3108,1929,8154.432,Square Feet,1968,sqft,1,4,2,2,1,"['Carpet', 'Wood']","['None']","['Wall']","['None']","['Den']","['None']",Composition,Flat,Flat Tile,Shingle,665856,627600,4500,,620000,USD,
91405,14937 Sherman Way APT 3,RECENTLY_SOLD,CONDO,34.20177,-118.458725,1980,0.5796143250688706,Acres,1394,sqft,2,3,3,3,2,None,"[]",None,"['Central Air']","['Living Room']","['Unknown']",None,525586,625000,3364,,622000,USD,
90002,1105 E 102nd St,RECENTLY_SOLD,SINGLE_FAMILY,33.94436,-118.25624,1954,3301,Square Feet,817,sqft,1,3,1,1,1,"['Laminate']","[]","['None']","['None']","['None']","['Public Sewer']",Rolled/Hot Mop,481440,627800,2999,,622500,USD,
91401,5420 Sylmar Ave APT 115,RECENTLY_SOLD,CONDO,34.169044,-118.44625,1989,None,sqft,1068,sqft,2,2,2,2,3,"['Laminate', 'Wood']","[]","['Central']","['Central Air']","['Living Room', 'Decorative']","['Public Sewer']",None,452800,627200,2850,,625000,USD,
90035,811 S Bedford St APT 203,RECENTLY_SOLD,CONDO,34.062542,-118.3806,1965,0.2585,Acres,790,sqft,None,1,1,1,3,"['Hardwood']","[]","['Central']","['Air Conditioning', 'Ceiling Fan(s)', 'Central Air']","['None']",None,None,663000,622700,2850,,620000,USD,
