zipcode,streetAddress,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,flooring,heating,cooling,fireplaceFeatures,taxAssessedValue,zestimate,rentZestimate,sold-history,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView
90019,1609 Vineyard Ave,MULTI_FAMILY,1917,696.868375896,168.340236,4,4.0,1.8,"['Tile', 'Laminate']",['Wall'],['None'],0,1118430.0,1178800.0,4666.0,"[('2021-05-03', 1075000), ('2018-07-06', 575000)]",1150000,5,0,1,0,0,0,1
90068,2036 Holly Hill Ter,SINGLE_FAMILY,1922,575.867420964,183.94794,4,2.0,2.0,['Mixed'],['Central'],['Central'],0,874366.0,1161900.0,6920.0,"[('2018-04-03', 799500), ('2014-02-26', 715000), ('2012-05-21', 384500), ('2010-04-16', 571540), ('2002-03-01', 650000), ('1997-07-08', 325000), ('1996-06-20', 115000), ('1995-01-13', 168994)]",1150000,2,1,1,0,0,0,1
91411,5256 Segals Way,SINGLE_FAMILY,2024,170.477005,170.477005,3,3.0,3.0,[],['Central'],['Central'],0,848272.6,1182500.0,4608.0,[],1155000,2,1,1,0,0,0,1
91326,18308 Germain St,SINGLE_FAMILY,1960,1022.3059559228648,186.084709,4,3.0,1.0,[],"['Central', 'Forced Air', 'Natural Gas']",['Central'],1,623334.0,1190700.0,5028.0,"[('2002-04-12', 439000), ('1996-08-23', 23000), ('1994-09-09', 40000)]",1170000,2,1,1,1,1,0,1
90041,4415 Mont Eagle Pl,SINGLE_FAMILY,1940,1071.3588044077135,88.25785,2,1.0,2.2,['Carpet'],"['None', 'Forced Air']",['Central'],0,236935.0,1189100.0,3569.0,[],1175000,0,1,1,0,0,0,0
91304,7718 Maestro Ave,SINGLE_FAMILY,1976,1061.086692,266.074192,5,3.0,2.0,['Carpet'],['Central'],['Central'],1,707321.0,1292100.0,6899.0,"[('2024-03-26', 1160000)]",1340000,2,1,1,1,0,0,1
90041,1134 Rock View St,SINGLE_FAMILY,1943,578.414078,164.99572799999999,3,2.0,1.0,[],[],['Central'],1,395141.0,,5659.0,"[('2001-06-04', 220000), ('1993-12-01', 133500)]",1173000,2,1,0,1,0,0,1
91604,12841 Bloomfield St UNIT 304,CONDO,1991,2879.9967860422407,247.307786,3,4.0,2.0,"['Tile', 'Wood']",['Central'],['Central'],1,1035418.0,1216000.0,9884.0,"[('2016-05-31', 910000), ('2003-05-23', 525000), ('1998-05-29', 400000)]",1175000,2,1,1,1,0,0,1
90067,2112 Century Park Ln UNIT 215,CONDO,1985,54762.514206,124.49002,2,2.0,5.0,"['Carpet', 'Laminate']",['Central'],"['Air Conditioning', 'Central']",1,1066409.0,1163000.0,5573.0,"[('2021-06-10', 1025000)]",1162700,2,1,1,1,0,0,1
90004,225 S Ardmore Ave,SINGLE_FAMILY,1914,743.002519248,218.507856,4,2.0,2.0,['Wood'],['Gravity'],['None'],1,82885.0,1197400.0,6217.0,[],1163014,2,0,1,1,0,0,1
90024,10647 Ashton Ave #104,CONDO,2016,1114.9303686868686,116.12875,2,2.0,4.0,['Wood'],['Central'],['Central'],1,628478.8,1165000.0,4752.0,"[('2020-06-01', 1100000)]",1160000,2,1,1,1,0,0,1
90068,2111 N Cahuenga Blvd UNIT 3,TOWNHOUSE,2018,2361.747496,158.678324,3,4.0,4.0,['Wood'],['Central'],['Central'],0,938174.0,1179700.0,5850.0,"[('2019-04-04', 875000)]",1160000,2,1,1,0,0,0,1
91335,6740 Amigo Ave,SINGLE_FAMILY,1954,1565.5105110192837,147.994479,3,3.0,1.0,[],['Central'],['Central'],0,319465.0,1180300.0,4500.0,"[('2002-01-04', 225000), ('1995-09-21', 150000), ('1995-04-03', 120000)]",1165000,2,1,1,0,0,0,1
91307,7255 Pomelo Dr,SINGLE_FAMILY,1974,1165.2838608815428,168.711848,3,2.0,1.0,[],['Central'],['Central'],1,334543.0,1170500.0,4500.0,[],1156500,2,1,1,1,1,1,1
91326,19249 Kenya St,SINGLE_FAMILY,1967,754.333712352,288.463815,5,4.0,2.0,['Laminate'],['Central'],['Central'],1,790784.0,,6499.0,"[('2015-11-05', 695000), ('2008-04-02', 640000), ('2007-08-15', 799153), ('2006-11-22', 34663), ('2005-08-12', 940000), ('2003-10-15', 550000)]",1160000,2,1,1,1,0,0,1
90037,552 W 40th Pl,MULTI_FAMILY,1952,627.2624754,204.3866,5,5.0,1.0,[],['Other'],['None'],0,615062.8,1177400.0,3990.0,"[('2023-10-19', 780000)]",1162500,7,0,1,0,0,0,0
91311,21604 Bermuda St,SINGLE_FAMILY,1975,1753.7322364554634,177.166021,3,2.0,1.0,[],['Central'],['Central'],1,421680.0,1180100.0,4551.0,[],1175000,3,1,1,1,0,0,1
90019,1651 S Sierra Bonita Ave,MULTI_FAMILY,1928,502.21466578800005,214.977542,4,2.0,2.0,['Carpet'],['None'],['None'],0,54605.0,1168400.0,4999.0,[],1160000,2,0,0,0,0,0,1
91040,10314 Jardine Ave,SINGLE_FAMILY,1925,561.041217,273.692238,4,5.0,1.0,[],['Central'],['Central'],1,904740.0,1014600.0,3258.0,"[('2021-07-09', 360000), ('2011-09-01', 360000), ('1997-02-21', 169900), ('1996-02-26', 133000)]",1175000,0,1,1,1,0,0,1
90024,10432 Eastborne Ave APT 103,CONDO,1988,1263.429692,151.338987,2,3.0,4.0,"['Laminate', 'Tile']",['Central'],['Central'],1,331485.0,1204400.0,4846.0,"[('1997-09-04', 216000)]",1169000,2,1,1,1,0,0,1
91344,11022 Lindley Ave,SINGLE_FAMILY,1969,712.380204,186.270515,4,4.0,1.0,[],['Central'],['Central'],0,736868.0,1179300.0,5023.0,"[('1996-11-13', 144100)]",1170000,3,1,1,0,1,1,1
91342,11370 Clybourn Ave,SINGLE_FAMILY,1950,1760.4212612488518,124.211311,3,2.0,1.0,['Tile'],"['Central', 'Fireplace(s)']",['Central'],1,244186.0,1174800.0,3800.0,"[('1997-03-19', 156000), ('1996-11-05', 174745)]",1160000,2,1,1,1,0,1,1
91040,10763 Wheatland Ave,SINGLE_FAMILY,2024,1872.7411359044993,140.190627,3,2.0,1.0,['Wood'],['Central'],['Central'],1,286512.0,1190400.0,3570.0,[],1165000,2,1,1,1,0,0,1
90032,2236 N Indiana Ave,SINGLE_FAMILY,1957,1525.2615339999998,137.124828,4,2.0,1.0,"['Wood', 'Linoleum', 'Tile']",['Central'],['Central'],0,782705.0,1172800.0,3878.0,"[('2018-08-21', 730000), ('2006-06-23', 525000), ('2004-02-26', 365000)]",1160000,4,1,1,0,0,0,1
91311,10437 Eton Ave,SINGLE_FAMILY,1964,701.138941,245.449726,5,4.0,2.0,"['Carpet', 'Tile', 'Wood']",['Central'],['Central'],1,348515.0,1209300.0,5858.0,"[('1998-01-08', 172500), ('1997-10-09', 235491)]",1169000,2,1,1,1,1,0,1
91367,6112 Dill Pl,SINGLE_FAMILY,1960,718.790511,234.672978,4,3.0,1.0,[],['Central'],['Central'],1,556385.0,,6706.0,[],1170000,2,1,1,1,0,0,1
90272,15515 W Sunset Blvd UNIT 403,CONDO,1975,7714.529218000001,123.839699,3,2.0,5.0,"['Carpet', 'Tile', 'Mixed']",['Central'],"['Air Conditioning', 'Central']",1,379027.0,1201100.0,5314.0,[],1175000,2,1,1,1,0,0,1
90028,6543 Leland Way,SINGLE_FAMILY,1919,362.598179328,122.63195999999999,3,2.0,1.0,"['Wood', 'Tile']",['Central'],['None'],1,1051110.0,1194200.0,4994.0,[],1172000,2,0,1,1,0,0,1
90732,1773 El Rey Rd,SINGLE_FAMILY,1955,585.846318,183.204716,4,2.0,1.0,[],['Central'],['None'],1,126250.0,1206200.0,4500.0,[],1169000,2,0,1,1,0,0,1
91304,7909 Farralone Ave,SINGLE_FAMILY,1958,1124.68519651056,210.982713,5,3.0,1.0,[],['Central'],"['Central', 'Dual']",1,578835.0,,5210.0,[],1170000,2,1,1,1,1,1,1
91040,8735 Yates St,SINGLE_FAMILY,2004,1214.7083218549128,169.176363,3,3.0,2.4,['Laminate'],['Central'],['Central'],1,595522.0,1185000.0,4481.0,"[('2010-01-08', 480000), ('2009-05-22', 500000), ('2005-05-17', 710000), ('2002-10-07', 150000)]",1175000,2,1,1,1,0,0,1
91606,6334 Ben Ave,SINGLE_FAMILY,1940,627.281056,160.907996,4,2.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],1,401021.0,1203500.0,4950.0,"[('1995-07-20', 137000)]",1175000,2,1,1,1,0,0,1
91367,24311 Clipstone St,SINGLE_FAMILY,1964,1261.06697979798,187.292448,4,2.0,1.0,"['Carpet', 'Tile']",['Central'],['Central'],1,393901.0,1189100.0,5587.0,"[('1994-11-16', 244000)]",1175000,2,1,1,1,0,0,1
91311,10615 Alabama Ave,SINGLE_FAMILY,1981,797.293546,274.435462,4,4.0,2.0,"['Tile', 'Wood']",['Central'],['Central'],1,382188.0,1185700.0,6492.0,[],1175000,3,1,1,1,0,0,1
91316,5853 Shoshone Ave,SINGLE_FAMILY,1949,523.136793,118.822937,3,2.0,1.0,['Vinyl'],['Central'],['Central'],0,75578.0,1182600.0,4723.0,"[('2023-11-27', 850000)]",1170000,1,1,1,0,0,0,1
91344,10424 Montgomery Ave,SINGLE_FAMILY,1955,792.927105,134.151932,3,2.0,1.0,[],['Central'],['Central'],1,823853.0,1187200.0,3800.0,"[('2021-04-20', 770000), ('1994-07-22', 89818)]",1173000,0,1,1,1,1,0,1
90025,1316 Amherst Ave APT 402,CONDO,2008,638.188983036,121.70293,2,3.0,4.0,"['Wood', 'Tile', 'Mixed']",['Central'],"['Air Conditioning', 'Central']",1,905451.0,1201400.0,4598.0,"[('2013-04-16', 765000), ('2010-02-05', 640000), ('2009-08-28', 730000)]",1170000,2,1,1,1,0,0,1
91344,12412 Marva Ave,SINGLE_FAMILY,1969,810.485772,252.510354,4,3.0,2.0,"['Carpet', 'Tile', 'Vinyl']",['Central'],"['Central', 'Wall']",1,238274.0,1201800.0,5996.0,[],1160000,3,1,1,1,1,1,1
90094,13045 Pacific Promenade UNIT 117,CONDO,2007,6629.566052000001,113.34166,1,2.0,4.0,"['Tile', 'Carpet']",['Central'],"['Central', 'Ceiling Fan(s)']",0,704270.0,1160100.0,4693.0,"[('2008-12-18', 569000)]",1156000,2,1,1,0,0,0,1
90094,7101 Playa Vista Dr APT 307,CONDO,2005,4023.388212,132.85129,2,2.0,4.0,"['Mixed', 'Wood', 'Carpet']",['Central'],['Central'],1,668729.0,1200200.0,4961.0,"[('2013-01-22', 565000), ('2005-07-27', 655000)]",1175000,2,1,1,1,0,0,1
90029,841 N Alexandria Ave,SINGLE_FAMILY,1936,471.482725,334.4508,4,6.0,2.0,[],[],['Wall'],1,965810.0,1200100.0,3305.0,"[('2007-02-08', 750000)]",1175000,4,1,0,1,0,0,1
91331,14015 Nordhoff St,SINGLE_FAMILY,1947,2509.5920381083565,225.011066,4,3.0,1.0,[],"['Central', 'Solar']",['Central'],1,209843.0,1179300.0,4914.0,[],1170000,0,1,1,1,0,0,1
91325,7715 Louise Ave,SINGLE_FAMILY,1951,947.773366056,161.372511,4,3.0,2.0,"['Tile', 'Wood']",['Central'],['Central'],1,1250000.0,1211100.0,4637.0,"[('2022-09-07', 1250000), ('2021-10-25', 725000), ('1995-03-28', 176000)]",1190000,2,1,1,1,1,0,1
90068,2251 N Cahuenga Blvd,SINGLE_FAMILY,1924,356.12321184,105.259099,2,2.0,1.0,['Wood'],['Central'],['Central'],1,884340.0,1199700.0,4994.0,"[('2020-10-30', 850000), ('2016-06-01', 679000), ('2001-03-21', 305000), ('2000-04-27', 109000), ('1999-12-28', 134435), ('1996-06-21', 125000)]",1185000,0,1,1,1,0,0,1
91303,6620 Moorcroft Ave,SINGLE_FAMILY,1958,697.051209,180.882141,4,3.0,1.0,"['Laminate', 'Vinyl']",['Central'],['Central'],1,1071000.0,1204700.0,5822.0,"[('2021-12-10', 1050000), ('2015-12-22', 705000), ('2015-07-10', 445000), ('2003-10-28', 435000), ('2003-05-30', 384000), ('2000-05-04', 264000)]",1180000,2,1,1,1,1,0,1
91352,11331 Sheldon St,SINGLE_FAMILY,1937,2441.586952708907,159.79316,3,2.0,2.0,[],"['None', 'Fireplace(s)']",['None'],1,420729.0,1185900.0,4220.0,[],1185000,0,0,1,1,1,0,1
90045,9037 Ramsgate Ave,MULTI_FAMILY,1949,649.52017614,273.878044,4,4.0,2.0,[],['None'],['None'],0,1476419.0,1182900.0,10499.0,"[('2017-08-15', 1350000)]",1183333,4,0,0,0,0,0,0
90065,3522 Maceo St,SINGLE_FAMILY,1936,669.75444954,90.208813,2,1.0,1.0,"['Wood', 'Linoleum', 'Tile']",['Floor Furnace'],['None'],1,711697.0,1233400.0,3499.0,"[('2016-07-27', 638000), ('2002-09-05', 250000)]",1195000,1,0,1,1,0,0,1
91343,9812 Columbus Ave,SINGLE_FAMILY,1955,2056.038995867769,168.897654,4,3.0,1.0,[],['Central'],['Central'],1,725081.0,1215700.0,4355.0,"[('2016-12-28', 650000), ('2013-06-11', 465000), ('2012-04-18', 330000)]",1180000,8,1,1,1,1,0,1
90045,9043 Ramsgate Ave,MULTI_FAMILY,1949,638.998353972,273.878044,4,4.0,2.6,[],['None'],['None'],0,1476419.0,1182300.0,10499.0,"[('2017-08-15', 1350000), ('1995-01-19', 230000)]",1183333,4,0,0,0,0,0,0
91344,11214 Woodley Ave,SINGLE_FAMILY,1955,691.384126,161.279608,5,4.0,1.0,[],['Central'],['Central'],1,800700.0,1198800.0,4701.0,"[('2022-02-01', 785000), ('2009-09-22', 350000), ('2008-09-10', 345100), ('2000-08-04', 203500)]",1191000,0,1,1,1,1,0,1
90026,2166 Echo Park Ave,MULTI_FAMILY,1903,460.42726799999997,144.557068,4,2.0,2.0,[],[],[],0,816684.0,1201700.0,4828.0,"[('2010-07-09', 635000), ('2007-11-21', 567000)]",1189000,0,0,0,0,0,0,0
91367,20736 Clarendon St,SINGLE_FAMILY,1960,846.532136,172.056356,3,3.0,1.0,['Tile'],['Central'],['Central'],1,790243.0,1217600.0,5600.0,"[('2015-03-16', 565000)]",1177000,0,1,1,1,0,0,1
91344,10463 White Oak Ave,SINGLE_FAMILY,1988,716.746645,220.365916,3,3.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],1,819916.0,1194700.0,4800.0,"[('2020-02-21', 780000), ('2004-01-23', 520000), ('1996-12-05', 215000)]",1190000,3,1,1,1,0,0,1
91602,11590 Gallery Ln,SINGLE_FAMILY,2018,153.197047,153.197047,3,4.0,3.0,[],['Central'],['Central'],0,963908.0,1206600.0,5705.0,"[('2019-06-26', 899000)]",1182000,2,1,1,0,0,0,1
91607,12408 Cumpston St,SINGLE_FAMILY,1947,624.679772,135.359671,2,2.0,2.2,"['Other', 'Wood']",['Wall'],[],0,927172.0,1190600.0,4500.0,"[('2006-09-05', 720000)]",1185000,1,0,1,1,0,0,1
91405,13810 Enadia Way,SINGLE_FAMILY,1954,544.597386,126.34808,3,2.0,2.2,[],['Central'],['Central'],1,699031.0,1216200.0,3800.0,"[('2019-11-04', 665000), ('2010-12-01', 330000), ('2002-12-19', 285000), ('2001-07-20', 229000), ('2000-12-28', 74253), ('1996-08-30', 143500), ('1996-06-11', 113042)]",1195000,2,1,1,1,1,0,1
90067,2112 Century Park Ln UNIT 110,CONDO,1985,54762.514206,148.6448,3,2.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],1,562946.0,1180300.0,6301.0,[],1190000,2,1,1,1,0,0,1
90045,8124 Holy Cross Pl,SINGLE_FAMILY,1950,446.213109,106.83845,2,2.0,1.6,[],['Other'],['None'],0,146401.0,1226800.0,4793.0,[],1185000,1,0,1,0,0,0,0
90041,2481 Yosemite Dr,SINGLE_FAMILY,1966,421.686717,186.177612,3,2.0,2.0,"['Laminate', 'Vinyl']","['Central', 'Forced Air']",['Central'],1,361622.0,1168800.0,5500.0,"[('1999-06-15', 1000)]",1183000,2,1,1,1,0,0,1
90035,1123 S Shenandoah St #101,CONDO,2023,1177.2683636363636,142.513202,3,3.0,4.0,"['Tile', 'Wood']",['Central'],['Central'],0,752024.6,1194700.0,4994.0,[],1180000,2,1,1,0,0,0,1
90008,3841 S Redondo Blvd,SINGLE_FAMILY,1947,750.842046,159.421548,3,2.0,1.0,[],['Central'],['Central'],1,102872.0,1160500.0,4940.0,[],1180000,2,1,1,1,1,0,1
90029,807 N Alexandria Ave,MULTI_FAMILY,1938,475.570457,232.629112,4,2.0,2.0,['Wood'],"['Floor Furnace', 'Gravity']",[],1,761208.0,1209800.0,5073.0,"[('2009-02-13', 625000)]",1195000,3,0,1,1,0,0,1
90039,3439 Ferncroft Rd,SINGLE_FAMILY,1930,446.120206,76.923684,2,1.0,1.0,"['Tile', 'Wood']",['Wall'],['Wall'],1,305912.0,1224900.0,3599.0,[],1188285,1,1,1,1,0,0,1
90068,2819 Pacific View Trl,SINGLE_FAMILY,1963,232.289458632,184.87697,2,4.0,3.0,['Laminate'],['Natural Gas'],['Air Conditioning'],1,415130.0,1226200.0,10632.0,"[('1995-12-04', 260000)]",1188000,1,1,1,1,0,0,1
90018,3845 W 28th St,MULTI_FAMILY,1927,599.038544,346.713996,4,4.0,2.0,[],['Wall'],['None'],1,1192486.0,1190300.0,8111.0,"[('2016-10-20', 1069000), ('2014-03-14', 485000)]",1190000,4,0,1,1,0,0,1
90064,2369 S Beverly Glen Blvd UNIT 206,CONDO,1983,1708.179606,150.781569,2,3.0,4.0,"['Wood', 'Marble', 'Carpet']",['Central'],['Central'],1,462372.0,1204400.0,4935.0,"[('1999-10-07', 313000), ('1997-07-08', 216000), ('1995-11-01', 199000), ('1995-07-12', 157500)]",1190000,2,1,1,1,0,0,1
91356,5249 Mecca Ave,SINGLE_FAMILY,1940,823.399289,139.075791,2,2.0,1.0,"['Carpet', 'Wood']",['Central'],['Central'],1,107685.0,1196000.0,4500.0,[],1195000,2,1,1,1,1,1,1
90045,9033 Ramsgate Ave,MULTI_FAMILY,1950,649.1154906720001,273.878044,4,4.0,2.0,[],['None'],['None'],0,1629530.0,1170900.0,10499.0,"[('2017-08-15', 1490000), ('2005-06-20', 663000)]",1183333,4,0,0,0,0,0,0
90031,4208 Griffin Ave,MULTI_FAMILY,1912,580.318961112,324.417276,6,4.0,1.6,[],"['Gravity', 'Heat Pump']",['Heat Pump'],0,67338.0,1221200.0,3501.0,[],1190000,3,1,1,0,0,0,0
91307,7260 Kentland Ave,SINGLE_FAMILY,1964,697.273061364,251.395518,5,4.0,1.0,['Laminate'],['Central'],['Central'],1,905147.0,1195700.0,6499.0,"[('2021-04-30', 870000), ('1996-11-19', 139000)]",1190000,2,1,1,1,0,0,1
91367,23635 Tiara St,SINGLE_FAMILY,1961,683.487371,218.32205,3,2.0,1.0,"['Tile', 'Wood']",['Central'],['Central'],1,777869.0,1190700.0,5699.0,"[('2019-08-13', 740000), ('2007-07-31', 722000), ('2007-02-01', 500000)]",1190000,3,1,1,1,0,0,1
91306,8529 Keokuk Ave,SINGLE_FAMILY,1951,1609.3607846648301,249.537458,4,3.0,1.0,[],['Central'],['Central'],1,780856.0,1194700.0,5500.0,"[('2017-04-21', 700000)]",1180000,2,1,1,1,1,0,1
91342,15424 Ryan St,SINGLE_FAMILY,1958,2061.984795684114,189.52212,3,2.0,1.0,"['Concrete', 'Laminate', 'Wood']","['Central', 'Fireplace(s)']",['Central'],1,470229.0,1220400.0,4364.0,"[('2012-02-06', 389500), ('2011-01-21', 297500), ('1997-01-02', 192000), ('1996-09-25', 190000)]",1192000,0,1,1,1,0,0,1
91364,5080 Campo Rd,SINGLE_FAMILY,1976,558.625739,241.5478,4,3.0,3.0,['Wood'],"['Central', 'Fireplace(s)']",['Central'],1,456340.0,1211600.0,6263.0,[],1190000,2,1,1,1,0,0,1
90033,2014 Michigan Ave,MULTI_FAMILY,1890,688.774666536,274.249656,7,5.0,2.6,[],['Other'],['Other'],0,1102684.0,1212500.0,3347.0,"[('2020-03-06', 1049000), ('2013-03-14', 400004), ('2010-04-19', 325000)]",1190000,0,1,1,0,0,0,0
91304,22436 Malden St,SINGLE_FAMILY,1961,1221.1186372819102,137.031925,3,2.0,1.0,"['Tile', 'Vinyl']","['Central', 'Fireplace(s)']",['Central'],1,772614.0,1195100.0,4200.0,"[('2019-10-21', 735000), ('2006-05-19', 715000), ('2001-08-13', 325000), ('1996-03-28', 235000)]",1180000,4,1,1,1,1,1,1
91605,7730 Fulton Ave,SINGLE_FAMILY,1956,1202.3522066115702,126.34808,3,2.0,1.0,[],['Central'],['Central'],0,1076100.0,1216800.0,3767.0,"[('2022-05-25', 1055000), ('2003-01-30', 295000)]",1178000,2,1,1,0,0,0,1
90032,3015 Budau Ave,SINGLE_FAMILY,1934,446.120206,212.840773,5,3.0,1.0,"['Laminate', 'Tile']",[],['None'],0,147249.0,1202300.0,4999.0,"[('2023-09-15', 750000)]",1180000,2,0,0,0,0,0,1
91401,6063 Ethel Ave,SINGLE_FAMILY,1961,665.3712859999999,179.116984,4,2.0,1.0,"['Laminate', 'Stone']",['Central'],['Central'],1,123659.0,1206000.0,5640.0,[],1185000,2,1,1,1,0,0,1
91601,5744 N Canvas Ct,SINGLE_FAMILY,2024,221.202043,196.861457,3,4.0,3.0,[],[],"['Central', 'Dual']",0,540084.2,1192100.0,4870.0,[],1175000,2,1,0,0,0,0,1
91326,10752 Baird Ave,SINGLE_FAMILY,1961,949.654466,164.531213,5,3.0,1.0,['Laminate'],"['Central', 'Forced Air', 'Natural Gas']","['Central', 'Electric']",1,122014.0,1222200.0,4464.0,"[('2023-11-01', 875000)]",1200000,2,1,1,1,0,0,1
90045,7440 W 91st St,SINGLE_FAMILY,1951,584.365815792,161.000899,3,2.0,1.0,['Other'],['Other'],['None'],0,1430000.0,,6820.0,"[('2022-11-09', 975000)]",1199000,2,0,1,0,0,0,1
91367,23443 Berdon St,SINGLE_FAMILY,1957,930.702254,185.898903,3,3.0,1.6,[],['Other'],['Central'],0,657960.0,1232500.0,5796.0,"[('2023-07-19', 907245), ('2012-05-29', 545000)]",1200000,1,1,1,0,0,0,0
90006,1344 S Berendo St,MULTI_FAMILY,1906,554.41909116,151.617696,4,3.0,1.0,['Other'],['Central'],['Air Conditioning'],1,440646.0,1222700.0,4370.0,"[('2024-01-18', 737000), ('2013-05-03', 350000)]",1200000,4,1,1,1,0,0,1
90016,4811 Westhaven St,SINGLE_FAMILY,1927,304.628937,101.450076,2,2.0,1.0,[],[],['Central'],1,199412.0,1232000.0,4366.0,"[('2023-04-19', 688000), ('1999-09-14', 135000)]",1200000,1,1,0,1,0,1,1
91304,23313 Cohasset St,SINGLE_FAMILY,1962,1016.6388654729108,172.79958,3,2.0,1.0,[],['Central'],['Central'],1,581733.0,,4499.0,"[('2009-05-14', 470000), ('2008-09-02', 1000), ('2004-11-24', 570000)]",1200000,2,1,1,1,1,0,1
90066,12720 Matteson Ave APT 5,CONDO,1981,647.901434268,121.981639,2,3.0,2.0,"['Wood', 'Tile']",['Central'],['Central'],1,927453.0,1205500.0,4500.0,"[('2019-01-03', 865000), ('2015-04-14', 580000), ('2001-08-24', 265000)]",1195856,2,1,1,1,0,0,1
90029,4419 Burns Ave,MULTI_FAMILY,1921,891.117400536,436.458294,5,5.0,2.0,"['Wood', 'Mixed']",['Wall'],['None'],0,924927.0,1260300.0,3757.0,"[('2013-07-09', 785000)]",1195000,5,0,1,0,0,0,1
90025,1616 Granville Ave APT 102,CONDO,1986,1264.8760078053258,139.726112,2,2.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],1,929594.0,1221800.0,4485.0,"[('2023-08-14', 980000), ('2017-11-02', 850000), ('2017-05-03', 670000), ('2000-09-12', 272000)]",1200000,2,1,1,1,0,0,1
90731,916 W Oliver St,MULTI_FAMILY,1928,816.61737,315.8702,7,4.0,2.0,"['Carpet', 'Laminate', 'Tile']",['Wall'],['None'],1,228485.0,1207400.0,2916.0,[],1195000,8,0,1,1,0,0,1
91423,13562 Addison St,SINGLE_FAMILY,1950,667.7310222,235.509105,4,3.0,1.0,['Mixed'],['Central'],['Central'],1,222118.0,1209500.0,7348.0,[],1200000,2,1,1,1,0,0,1
91335,7226 Newcastle Ave,SINGLE_FAMILY,1977,1035.4052961432508,287.348979,7,3.0,1.0,"['Carpet', 'Tile']",['Central'],['Central'],1,524318.0,1221800.0,6351.0,"[('2023-10-19', 1100000), ('2013-07-12', 372500), ('1997-08-06', 155000), ('1996-09-25', 146543)]",1200000,2,1,1,1,0,0,1
91307,6911 McLaren Ave,SINGLE_FAMILY,1960,918.231326892,145.85771,4,2.0,1.0,['Wood'],['Central'],['Central'],1,87288.0,1212800.0,4467.0,"[('2024-01-23', 860000)]",1200000,4,1,1,1,0,0,1
91343,10040 Gothic Ave,SINGLE_FAMILY,1956,741.273037,220.18010999999998,4,4.0,1.0,"['Laminate', 'Tile', 'Vinyl']",['Central'],['Central'],0,709443.0,1205800.0,5323.0,"[('2016-11-01', 560000), ('1995-09-08', 165000)]",1200000,0,1,1,0,1,1,1
91343,8546 Woodley Ave,SINGLE_FAMILY,1951,1950.6868553719007,160.164772,4,2.0,1.0,[],['Central'],['Central'],1,819917.0,1204800.0,4470.0,"[('2019-12-20', 780000), ('2013-12-27', 490000), ('2013-02-08', 290000), ('2012-05-16', 369000), ('2005-09-21', 769909), ('2005-07-06', 610000)]",1200000,0,1,1,1,0,0,1
90035,1500 S Point View St,SINGLE_FAMILY,1931,584.7705012600001,161.558317,3,2.0,1.0,"['Mixed', 'Tile', 'Wood']",['Central'],['Central'],1,78830.0,1235400.0,4897.0,[],1200000,2,1,1,1,0,0,1
91326,12136 Darby Ave,SINGLE_FAMILY,1969,1240.8140991735538,202.714346,3,2.0,1.0,"['Carpet', 'Tile', 'Wood']",['Central'],['Central'],1,411667.0,1238100.0,4994.0,"[('1995-05-12', 255000)]",1200000,2,1,1,1,0,1,1
90064,2605 S Bentley Ave,SINGLE_FAMILY,1940,476.71948130400006,133.037096,3,2.0,1.0,"['Stone', 'Wood']",['Central'],['Air Conditioning'],1,1080417.0,1236300.0,5940.0,"[('2006-07-14', 839000), ('2005-07-26', 735500)]",1200000,3,1,1,1,0,0,1
91367,5851 Fairhaven Ave,SINGLE_FAMILY,1964,1079.8129885215794,232.53620899999999,5,3.0,1.6,[],['Other'],['Central'],0,130447.0,1211100.0,6878.0,[],1200000,0,1,1,0,0,0,0
91423,4846 Stern Ave,SINGLE_FAMILY,1948,549.707051,131.829357,3,1.0,1.0,['Carpet'],[],[],1,90190.0,1204400.0,4342.0,[],1200000,2,1,0,1,0,0,0
90035,1516 S Bedford St,SINGLE_FAMILY,2016,138.982888,138.982888,3,3.0,3.0,['Wood'],['Central'],"['Air Conditioning', 'Central', 'Dual']",0,986116.0,1220700.0,5500.0,[],1195000,2,1,1,0,0,0,1
90035,1676 S Crescent Heights Blvd,SINGLE_FAMILY,1934,449.60555494799996,142.048687,3,2.0,1.0,['Wood'],['Other'],['None'],1,260244.0,1231500.0,4964.0,"[('1995-08-07', 163000), ('1995-03-14', 159270)]",1200000,2,0,1,1,0,0,1
91604,12438 Laurel Terrace Dr,SINGLE_FAMILY,1951,557.418,116.593265,3,3.0,2.0,"['Laminate', 'Vinyl']","['Central', 'Heat Pump']",['Central'],0,1195000.0,1222700.0,5800.0,"[('2022-08-16', 720000), ('2002-03-01', 359000)]",1200000,1,1,1,0,0,0,1
90048,128 N Swall Dr APT 301,CONDO,1991,2185.3044,147.251255,2,3.0,1.8,['Mixed'],['Central'],"['Air Conditioning', 'Central']",1,643044.0,1235900.0,5588.0,"[('1995-09-13', 365000), ('1993-10-12', 375000)]",1200000,2,1,1,1,0,0,1
